"","Gender","sub.group.name"
"71479","M","Machanical"
"71480","M","Machanical"
"71481","M","Machanical"
"71482","M","Machanical"
"71483","M","Machanical"
"71484","M","Machanical"
"71485","M","Machanical"
"71486","M","Machanical"
"71487","M","Machanical"
"71488","M","Machanical"
"71489","M","Machanical"
"71490","M","Machanical"
"71491","M","Machanical"
"71492","M","Machanical"
"71493","M","Machanical"
"71494","M","Machanical"
"71495","M","Machanical"
"71496","M","Machanical"
"71497","M","Machanical"
"71498","M","Machanical"
"71499","M","Machanical"
"71500","M","Machanical"
"71501","M","Machanical"
"71502","M","Machanical"
"71503","M","Machanical"
"71504","M","Machanical"
"71567","M","Machanical"
"71568","M","Machanical"
"71569","M","Machanical"
"71570","M","Machanical"
"71571","M","Machanical"
"71572","M","Machanical"
"71573","M","Machanical"
"71574","M","Machanical"
"71575","M","Machanical"
"71576","M","Machanical"
"71577","M","Machanical"
"71578","M","Machanical"
"71579","M","Machanical"
"71580","M","Machanical"
"71581","M","Machanical"
"71582","M","Machanical"
"71583","M","Machanical"
"71595","F","Machanical"
"71596","M","Machanical"
"71597","F","Machanical"
"71598","F","Machanical"
"71599","F","Machanical"
"71600","M","Machanical"
"71601","M","Production"
"71602","M","Production"
"71603","M","Machanical"
"71604","M","Machanical"
"71605","M","Machanical"
"71606","M","Machanical"
"71607","M","Machanical"
"71608","F","Machanical"
"71609","M","Machanical"
"71610","M","Machanical"
"71611","F","Machanical"
"71612","M","Machanical"
"71613","M","Machanical"
"71614","M","Machanical"
"71615","F","Machanical"
"71616","F","Machanical"
"71617","M","Machanical"
"71618","M","Machanical"
"71619","F","Machanical"
"71620","M","Machanical"
"71621","F","Machanical"
"71622","M","Machanical"
"71623","F","Machanical"
"71624","M","Production"
"71625","M","Machanical"
"71626","M","Machanical"
"71627","M","Machanical"
"71628","M","Machanical"
"71629","M","Machanical"
"71630","M","Machanical"
"71631","M","Machanical"
"71632","M","Machanical"
"71633","M","Machanical"
"71634","M","Machanical"
"71635","M","Machanical"
"71636","F","Machanical"
"71637","M","Machanical"
"71638","M","Machanical"
"71639","M","Machanical"
"71640","M","Machanical"
"71641","M","Machanical"
"71642","M","Machanical"
"71643","M","Machanical"
"71644","M","Machanical"
"71645","M","Machanical"
"71646","M","Machanical"
"71647","M","Machanical"
"71648","F","Machanical"
"71649","F","Machanical"
"71650","M","Machanical"
"71651","M","Machanical"
"71652","M","Machanical"
"71653","M","Machanical"
"71654","M","Machanical"
"71655","M","Machanical"
"71656","M","Machanical"
"71657","M","Machanical"
"71658","M","Machanical"
"71659","M","Machanical"
"71660","M","Machanical"
"71661","M","Machanical"
"71662","M","Machanical"
"71663","M","Machanical"
"71664","M","Machanical"
"71665","M","Machanical"
"71666","M","Machanical"
"71667","M","Machanical"
"71668","M","Machanical"
"71669","M","Machanical"
"71670","M","Machanical"
"71671","M","Machanical"
"71672","M","Machanical"
"71673","M","Machanical"
"71674","M","Machanical"
"71675","M","Machanical"
"71676","M","Machanical"
"71677","M","Machanical"
"71678","M","Machanical"
"71679","M","Machanical"
"71680","M","Machanical"
"71681","M","Machanical"
"71682","M","Machanical"
"71683","M","Machanical"
"71684","M","Machanical"
"71685","M","Machanical"
"71686","F","Machanical"
"71687","M","Machanical"
"71688","M","Machanical"
"71706","M","Machanical"
"71707","M","Machanical"
"71708","M","Machanical"
"71709","M","Machanical"
"71710","F","Machanical"
"71711","M","Machanical"
"71712","M","Machanical"
"71713","M","Machanical"
"71714","M","Machanical"
"71715","M","Machanical"
"71716","M","Machanical"
"71717","M","Machanical"
"71718","F","Machanical"
"71719","M","Machanical"
"71720","M","Machanical"
"71721","M","Machanical"
"71722","M","Machanical"
"71723","M","Machanical"
"71724","M","Machanical"
"71725","M","Machanical"
"71726","M","Machanical"
"71727","M","Machanical"
"71728","M","Machanical"
"71729","M","Machanical"
"71730","M","Machanical"
"71731","M","Machanical"
"71732","M","Machanical"
"71733","M","Machanical"
"71734","M","Machanical"
"71735","M","Machanical"
"71736","M","Machanical"
"71737","M","Machanical"
"71738","M","Machanical"
"71739","M","Machanical"
"71740","M","Machanical"
"71741","M","Machanical"
"71742","M","Machanical"
"71760","F","Machanical"
"71761","M","Machanical"
"71762","M","Machanical"
"71763","M","Machanical"
"71764","M","Machanical"
"71765","M","Machanical"
"71766","M","Machanical"
"71767","M","Machanical"
"71768","M","Machanical"
"71769","M","Machanical"
"71770","M","Machanical"
"71771","M","Machanical"
"71772","M","Machanical"
"71773","M","Machanical"
"71774","M","Machanical"
"71775","M","Machanical"
"71776","M","Machanical"
"71777","M","Machanical"
"71778","M","Machanical"
"71779","M","Machanical"
"71780","M","Machanical"
"71781","M","Machanical"
"71782","M","Machanical"
"71783","M","Machanical"
"71784","M","Machanical"
"71785","M","Machanical"
"71786","M","Machanical"
"71787","M","Machanical"
"71788","F","Machanical"
"71789","M","Machanical"
"71790","M","Machanical"
"71791","M","Machanical"
"71792","M","Machanical"
"71793","M","Machanical"
"71794","M","Machanical"
"71795","M","Machanical"
"71796","M","Machanical"
"71797","M","Machanical"
"71798","M","Machanical"
"71799","M","Machanical"
"71800","M","Machanical"
"71801","M","Machanical"
"71802","M","Machanical"
"71803","M","Machanical"
"71804","M","Machanical"
"71805","M","Machanical"
"71806","M","Machanical"
"71807","M","Machanical"
"71808","M","Machanical"
"71809","M","Machanical"
"71810","M","Machanical"
"71811","M","Machanical"
"71812","M","Machanical"
"71813","M","Machanical"
"71814","M","Machanical"
"71815","M","Machanical"
"71816","M","Machanical"
"71817","M","Machanical"
"71818","M","Machanical"
"71819","M","Machanical"
"71820","M","Machanical"
"71821","M","Machanical"
"71822","M","Machanical"
"71823","M","Machanical"
"71824","F","Machanical"
"71825","M","Machanical"
"71826","M","Machanical"
"71827","M","Machanical"
"71828","M","Machanical"
"71829","M","Machanical"
"71830","F","Machanical"
"71831","M","Machanical"
"71832","M","Machanical"
"71833","M","Machanical"
"71834","F","Machanical"
"71835","F","Machanical"
"71836","M","Machanical"
"71837","M","Machanical"
"71838","M","Machanical"
"71839","M","Machanical"
"71840","M","Machanical"
"71841","M","Machanical"
"71842","M","Machanical"
"71843","M","Machanical"
"71844","M","Machanical"
"71845","M","Machanical"
"71846","M","Machanical"
"71847","M","Machanical"
"71848","M","Machanical"
"71849","M","Machanical"
"71850","M","Machanical"
"71851","M","Machanical"
"71852","M","Machanical"
"71853","M","Machanical"
"71854","M","Machanical"
"71855","M","Machanical"
"71856","M","Machanical"
"71857","F","Machanical"
"71858","M","Machanical"
"71859","M","Machanical"
"71860","M","Machanical"
"71861","M","Machanical"
"71862","M","Machanical"
"71863","M","Machanical"
"71864","M","Machanical"
"71865","M","Machanical"
"71866","M","Machanical"
"71867","M","Machanical"
"71868","F","Machanical"
"71869","M","Machanical"
"71870","M","Machanical"
"71871","M","Machanical"
"71872","M","Machanical"
"71873","F","Machanical"
"71874","M","Machanical"
"71875","M","Machanical"
"71876","M","Machanical"
"71877","M","Machanical"
"71878","M","Machanical"
"71879","M","Machanical"
"71880","M","Machanical"
"71881","M","Machanical"
"71882","M","Machanical"
"71883","M","Machanical"
"71884","M","Machanical"
"71885","M","Machanical"
"71886","M","Machanical"
"71896","M","Machanical"
"71897","M","Machanical"
"71898","M","Machanical"
"71899","M","Machanical"
"71900","M","Machanical"
"71901","M","Machanical"
"71902","M","Machanical"
"71903","M","Machanical"
"71904","M","Machanical"
"71905","M","Machanical"
"71906","M","Machanical"
"71907","M","Machanical"
"71908","M","Machanical"
"71909","M","Machanical"
"71910","M","Machanical"
"71911","M","Machanical"
"71912","M","Machanical"
"71913","M","Machanical"
"71914","M","Machanical"
"71915","M","Machanical"
"71916","F","Machanical"
"71917","M","Machanical"
"71918","M","Machanical"
"71919","M","Machanical"
"71920","F","Machanical"
"71921","M","Machanical"
"71922","F","Plastic"
"71923","F","Machanical"
"71924","M","Machanical"
"71925","M","Machanical"
"71926","F","Machanical"
"71927","F","Machanical"
"71928","F","Machanical"
"71929","M","Machanical"
"71930","M","Machanical"
"71931","M","Machanical"
"71932","M","Machanical"
"71933","M","Machanical"
"71934","M","Machanical"
"71935","M","Machanical"
"71936","M","Machanical"
"71937","M","Machanical"
"71938","M","Machanical"
"71939","M","Machanical"
"71940","M","Machanical"
"71941","M","Machanical"
"71942","F","Machanical"
"71943","M","Machanical"
"71944","M","Machanical"
"71945","M","Machanical"
"71946","F","Machanical"
"71947","M","Machanical"
"71948","M","Machanical"
"71949","F","Machanical"
"71950","F","Machanical"
"71951","F","Machanical"
"71952","M","Machanical"
"71953","F","Machanical"
"71954","M","Machanical"
"71955","F","Machanical"
"71956","M","Machanical"
"71957","M","Machanical"
"71958","F","Machanical"
"71959","M","Machanical"
"71960","F","Machanical"
"71961","M","Machanical"
"71962","M","Machanical"
"71963","M","Machanical"
"71964","M","Machanical"
"71965","M","Machanical"
"71966","M","Machanical"
"71967","M","Machanical"
"71968","M","Machanical"
"71969","M","Machanical"
"71970","M","Machanical"
"71971","M","Machanical"
"71972","M","Machanical"
"71973","M","Machanical"
"71974","M","Machanical"
"71975","M","Machanical"
"71976","M","Machanical"
"71977","M","Machanical"
"71978","M","Machanical"
"71979","F","Machanical"
"71980","M","Machanical"
"71981","M","Machanical"
"71982","M","Machanical"
"71983","M","Machanical"
"71984","M","Machanical"
"71985","M","Machanical"
"71986","M","Machanical"
"71987","M","Machanical"
"71988","M","Machanical"
"71990","F","Machanical"
"71991","M","Machanical"
"71992","F","Machanical"
"71993","F","Machanical"
"71994","F","Machanical"
"71995","F","Machanical"
"71996","F","Machanical"
"71997","F","Machanical"
"71998","F","Machanical"
"71999","F","Machanical"
"72000","F","Machanical"
"72001","F","Machanical"
"72002","F","Machanical"
"72003","F","Machanical"
"72004","F","Machanical"
"72005","M","Machanical"
"72006","M","Machanical"
"72007","F","Machanical"
"72008","F","Machanical"
"72009","F","Machanical"
"72010","F","Machanical"
"72011","F","Machanical"
"72012","M","Machanical"
"72013","M","Machanical"
"72014","M","Machanical"
"72015","M","Machanical"
"72016","M","Machanical"
"72017","F","Machanical"
"72018","M","Machanical"
"72019","M","Machanical"
"72020","M","Machanical"
"72021","M","Machanical"
"72022","F","Machanical"
"72023","F","Machanical"
"72024","F","Machanical"
"72025","F","Machanical"
"72026","F","Machanical"
"72027","M","Machanical"
"72028","M","Machanical"
"72029","M","Machanical"
"72030","F","Machanical"
"72031","M","Machanical"
"72032","M","Machanical"
"72033","M","Machanical"
"72034","M","Machanical"
"72035","M","Machanical"
"72036","M","Machanical"
"72037","M","Machanical"
"72038","M","Machanical"
"72039","M","Machanical"
"72040","M","Machanical"
"72041","M","Machanical"
"72042","M","Machanical"
"72043","M","Machanical"
"72044","M","Machanical"
"72087","M","Machanical"
"72088","M","Machanical"
"72089","M","Machanical"
"72220","M","Machanical"
"72221","M","Machanical"
"72222","M","Machanical"
"72223","M","Machanical"
"72224","M","Machanical"
"72225","M","Machanical"
"72226","M","Machanical"
"72227","M","Machanical"
"72228","M","Machanical"
"72229","M","Machanical"
"72230","M","Machanical"
"72231","M","Machanical"
"72232","M","Machanical"
"72233","M","Machanical"
"72234","M","Machanical"
"72235","F","Machanical"
"72236","F","Machanical"
"72237","F","Machanical"
"72238","M","Machanical"
"72239","F","Machanical"
"72240","F","Machanical"
"72241","M","Machanical"
"72242","M","Machanical"
"72243","M","Machanical"
"72244","F","Machanical"
"72245","M","Machanical"
"72246","M","Machanical"
"72247","M","Plastic"
"72248","M","Plastic"
"72249","F","Machanical"
"72250","F","Machanical"
"72251","F","ENTC"
"72252","F","Machanical"
"72253","M","Machanical"
"72254","F","Machanical"
"72255","M","Machanical"
"72256","M","Machanical"
"72257","F","Machanical"
"72258","M","Machanical"
"72259","M","Machanical"
"72260","M","Machanical"
"72261","M","Machanical"
"72262","M","Machanical"
"72263","M","Machanical"
"72264","M","Machanical"
"72265","M","Machanical"
"72266","M","Machanical"
"72267","M","Machanical"
"72268","M","Machanical"
"72269","M","Machanical"
"72270","M","Machanical"
"72271","F","Machanical"
"72272","M","Machanical"
"72273","M","Machanical"
"72274","M","Machanical"
"72275","M","Machanical"
"72276","M","Machanical"
"72277","M","Machanical"
"72278","M","Machanical"
"72279","M","Machanical"
"72280","M","Machanical"
"72281","M","Machanical"
"72282","M","Machanical"
"72283","F","Machanical"
"72284","M","Machanical"
"72285","M","Machanical"
"72286","M","Machanical"
"72287","M","Production"
"72288","M","Machanical"
"72289","M","Machanical"
"72290","F","Machanical"
"72291","M","Machanical"
"72292","M","Machanical"
"72293","M","Machanical"
"72294","M","Machanical"
"72295","M","Machanical"
"72296","M","Production"
"72297","M","Machanical"
"72298","M","Machanical"
"72299","M","Machanical"
"72300","M","Machanical"
"72301","M","Machanical"
"72302","M","Machanical"
"72303","M","Machanical"
"72304","M","Machanical"
"72305","M","Machanical"
"72306","M","Machanical"
"72307","M","Machanical"
"72308","M","Metallurgy (Foundry Technology)"
"72309","M","Machanical"
"72310","M","Machanical"
"72311","M","Machanical"
"72312","M","Machanical"
"72313","M","Machanical"
"72314","M","Machanical"
"72315","M","Machanical"
"72316","M","Machanical"
"72317","M","Machanical"
"72318","M","Machanical"
"72319","M","Machanical"
"72320","M","Machanical"
"72321","M","Machanical"
"72322","F","Machanical"
"72323","M","Machanical"
"72324","F","Machanical"
"72325","M","Machanical"
"72326","M","Machanical"
"72327","M","Machanical"
"72328","M","Machanical"
"72329","M","Machanical"
"72330","M","Machanical"
"72331","M","Machanical"
"72441","M","Machanical"
"72442","M","Machanical"
"72443","M","Machanical"
"72444","M","Machanical"
"72445","M","Machanical"
"72446","M","Machanical"
"72447","M","Machanical"
"72448","M","Machanical"
"72449","M","Machanical"
"72450","M","Machanical"
"72451","M","Metallurgy (Foundry Technology)"
"72452","M","Machanical"
"72453","M","Machanical"
"72454","M","Machanical"
"72455","M","Machanical"
"72456","M","Machanical"
"72457","M","Machanical"
"72458","M","Machanical"
"72459","M","Machanical"
"72460","M","Machanical"
"72461","M","Machanical"
"72462","M","Machanical"
"72463","M","Machanical"
"72464","M","Machanical"
"72465","M","Machanical"
"72466","M","Machanical"
"72467","M","Machanical"
"72468","M","Machanical"
"72469","M","Machanical"
"72470","M","Machanical"
"72471","M","Machanical"
"72472","M","Machanical"
"72473","M","Machanical"
"72474","M","Machanical"
"72475","M","Machanical"
"72476","M","Machanical"
"72477","M","Machanical"
"72478","M","Machanical"
"72479","M","Machanical"
"72480","M","Machanical"
"72481","M","Machanical"
"72482","F","Machanical"
"72483","M","Machanical"
"72484","M","Machanical"
"72485","M","Machanical"
"72486","M","Machanical"
"72487","M","Machanical"
"72488","M","Machanical"
"72489","M","Machanical"
"72490","M","Metallurgy (Foundry Technology)"
"72491","M","Machanical"
"72492","M","Machanical"
"72493","M","Machanical"
"72494","M","Machanical"
"72495","M","Machanical"
"72496","M","Machanical"
"72497","M","Machanical"
"72498","M","Machanical"
"72499","M","Machanical"
"72500","F","Machanical"
"72501","M","Machanical"
"72502","M","Machanical"
"72503","M","Machanical"
"72504","M","Machanical"
"72505","M","Machanical"
"72506","M","Machanical"
"72507","M","Machanical"
"72508","M","Machanical"
"72509","M","Machanical"
"72510","M","Machanical"
